timestamp,key,duration
2024-11-30 16:41:28.145110,h,0.1002575659731735
2024-11-30 16:41:28.645110,z,0.1136042241134249
2024-11-30 16:41:29.145110,t,0.0535077908648512
2024-11-30 16:41:29.645110,n,0.1279267263556976
2024-11-30 16:41:30.145110,r,0.1466229843577912
2024-11-30 16:41:30.645110,m,0.050791006373285
2024-11-30 16:41:31.145110,b,0.1249478455654012
2024-11-30 16:41:31.645110,r,0.0627441730249284
2024-11-30 16:41:32.145110,l,0.1511513803235057
2024-11-30 16:41:32.645110,d,0.1527473070955703
2024-11-30 16:41:33.145110,h,0.157293046906181
2024-11-30 16:41:33.645110,p,0.1616882905491573
2024-11-30 16:41:34.145110,i,0.0694874875819213
2024-11-30 16:41:34.645110,g,0.0566050633080709
2024-11-30 16:41:35.145110,j,0.1358562149755213
2024-11-30 16:41:35.645110,i,0.0667617046832856
2024-11-30 16:41:36.145110,j,0.1249164997209563
2024-11-30 16:41:36.645110,d,0.1898183722883566
2024-11-30 16:41:37.145110,y,0.1886618501647325
2024-11-30 16:41:37.645110,c,0.1284276619408889
2024-11-30 16:41:38.145110,d,0.1655545528286662
2024-11-30 16:41:38.645110,s,0.171378982779674
2024-11-30 16:41:39.145110,c,0.0961689596262246
2024-11-30 16:41:39.645110,b,0.0832592364946399
2024-11-30 16:41:40.145110,t,0.1604417269579175
2024-11-30 16:41:40.645110,q,0.0729500414835476
2024-11-30 16:41:41.145110,n,0.1138632378604481
2024-11-30 16:41:41.645110,s,0.1672529613197843
2024-11-30 16:41:42.145110,o,0.1738355683979017
2024-11-30 16:41:42.645110,y,0.1943705152095867
2024-11-30 16:41:43.145110,w,0.1608134873208223
2024-11-30 16:41:43.645110,q,0.1502203741803084
2024-11-30 16:41:44.145110,t,0.1451977514703863
2024-11-30 16:41:44.645110,l,0.1624290186484089
2024-11-30 16:41:45.145110,s,0.114849550972944
2024-11-30 16:41:45.645110,f,0.0996219433812678
2024-11-30 16:41:46.145110,h,0.1310314955990396
2024-11-30 16:41:46.645110,g,0.1137300240920321
2024-11-30 16:41:47.145110,n,0.1147855429089961
2024-11-30 16:41:47.645110,x,0.1397897165632154
2024-11-30 16:41:48.145110,k,0.1436993651980229
2024-11-30 16:41:48.645110,e,0.0686989651096081
2024-11-30 16:41:49.145110,u,0.0508272070539273
2024-11-30 16:41:49.645110,r,0.1256478357013245
2024-11-30 16:41:50.145110,z,0.1127125043312586
2024-11-30 16:41:50.645110,j,0.1172258569739307
2024-11-30 16:41:51.145110,x,0.0750156540735768
2024-11-30 16:41:51.645110,k,0.0948131737646089
2024-11-30 16:41:52.145110,d,0.1632216182970546
2024-11-30 16:41:52.645110,f,0.1481193550864466
2024-11-30 16:41:53.145110,j,0.1789936688887469
2024-11-30 16:41:53.645110,e,0.1212002527399893
2024-11-30 16:41:54.145110,f,0.1922523722477851
2024-11-30 16:41:54.645110,p,0.1093943454979964
2024-11-30 16:41:55.145110,m,0.1324240522765707
2024-11-30 16:41:55.645110,b,0.1560947472163993
2024-11-30 16:41:56.145110,g,0.1306554858117618
2024-11-30 16:41:56.645110,j,0.0707652879669184
2024-11-30 16:41:57.145110,y,0.1187708313458429
2024-11-30 16:41:57.645110,k,0.1771419570861434
2024-11-30 16:41:58.145110,q,0.0646567838416604
2024-11-30 16:41:58.645110,m,0.1658185760847032
2024-11-30 16:41:59.145110,m,0.1852322332391091
2024-11-30 16:41:59.645110,o,0.182272003288113
2024-11-30 16:42:00.145110,z,0.1000416163975543
2024-11-30 16:42:00.645110,v,0.1039258719069349
2024-11-30 16:42:01.145110,b,0.1844106388893899
2024-11-30 16:42:01.645110,o,0.0856922194254242
2024-11-30 16:42:02.145110,l,0.1617927535252458
2024-11-30 16:42:02.645110,z,0.1103164059317718
2024-11-30 16:42:03.145110,t,0.0556117990219955
2024-11-30 16:42:03.645110,k,0.1628474613186647
2024-11-30 16:42:04.145110,m,0.0706042375290315
2024-11-30 16:42:04.645110,k,0.0669233898225483
2024-11-30 16:42:05.145110,p,0.1941177393827287
2024-11-30 16:42:05.645110,c,0.1082947839070531
2024-11-30 16:42:06.145110,r,0.1935672835968344
2024-11-30 16:42:06.645110,v,0.0978360411493351
2024-11-30 16:42:07.145110,q,0.0548200705906846
2024-11-30 16:42:07.645110,d,0.101856510792688
2024-11-30 16:42:08.145110,t,0.182978056351447
2024-11-30 16:42:08.645110,a,0.1602352615169404
2024-11-30 16:42:09.145110,e,0.1908866293301239
2024-11-30 16:42:09.645110,f,0.0776560249912275
2024-11-30 16:42:10.145110,t,0.1833054389339931
2024-11-30 16:42:10.645110,s,0.1376860813119368
2024-11-30 16:42:11.145110,m,0.1545644965252263
2024-11-30 16:42:11.645110,b,0.1087105780627624
2024-11-30 16:42:12.145110,c,0.0536053022285817
2024-11-30 16:42:12.645110,d,0.1663278681163184
2024-11-30 16:42:13.145110,i,0.0615353591442524
2024-11-30 16:42:13.645110,d,0.0726774655202683
2024-11-30 16:42:14.145110,h,0.1995347133553639
2024-11-30 16:42:14.645110,o,0.1958314731416402
2024-11-30 16:42:15.145110,s,0.1552612187882502
2024-11-30 16:42:15.645110,y,0.1146549166889238
2024-11-30 16:42:16.145110,s,0.1881519856823042
2024-11-30 16:42:16.645110,p,0.1348785282414822
2024-11-30 16:42:17.145110,v,0.0877139422003864
2024-11-30 16:42:17.645110,x,0.123701991296108
2024-11-30 16:42:18.145110,t,0.056599157625045
2024-11-30 16:42:18.645110,h,0.0755070161008962
2024-11-30 16:42:19.145110,g,0.1343801520248843
2024-11-30 16:42:19.645110,i,0.1256102146142878
2024-11-30 16:42:20.145110,b,0.1678227997113039
2024-11-30 16:42:20.645110,d,0.0671522248650166
2024-11-30 16:42:21.145110,u,0.1844167372351097
2024-11-30 16:42:21.645110,x,0.0576396296505039
2024-11-30 16:42:22.145110,r,0.1514452641670317
2024-11-30 16:42:22.645110,o,0.1279215938933263
2024-11-30 16:42:23.145110,j,0.0852700513865763
2024-11-30 16:42:23.645110,k,0.1119670466819302
2024-11-30 16:42:24.145110,z,0.0801160932421735
2024-11-30 16:42:24.645110,e,0.1769387983880515
2024-11-30 16:42:25.145110,w,0.0955027662727332
2024-11-30 16:42:25.645110,y,0.1109813103537048
2024-11-30 16:42:26.145110,w,0.0707126747842726
2024-11-30 16:42:26.645110,b,0.0771067222342861
2024-11-30 16:42:27.145110,g,0.1219513874564329
2024-11-30 16:42:27.645110,b,0.1565241612044493
2024-11-30 16:42:28.145110,h,0.1344320473682317
2024-11-30 16:42:28.645110,t,0.0507333548513812
2024-11-30 16:42:29.145110,y,0.1975056503351273
2024-11-30 16:42:29.645110,p,0.0716788019442356
2024-11-30 16:42:30.145110,b,0.0923294566179286
2024-11-30 16:42:30.645110,o,0.1339642863082126
2024-11-30 16:42:31.145110,m,0.1116748791777452
2024-11-30 16:42:31.645110,w,0.123152164273569
2024-11-30 16:42:32.145110,q,0.0654323980129959
2024-11-30 16:42:32.645110,s,0.1902315250237268
2024-11-30 16:42:33.145110,m,0.141041579516074
2024-11-30 16:42:33.645110,b,0.0521056852708685
2024-11-30 16:42:34.145110,l,0.1805128813193703
2024-11-30 16:42:34.645110,t,0.1793354228150463
2024-11-30 16:42:35.145110,j,0.1599914314780743
2024-11-30 16:42:35.645110,l,0.1098734838551955
2024-11-30 16:42:36.145110,x,0.1021778866910713
2024-11-30 16:42:36.645110,j,0.1696696692831921
2024-11-30 16:42:37.145110,i,0.1389084995603556
2024-11-30 16:42:37.645110,n,0.1605866954399843
2024-11-30 16:42:38.145110,u,0.1305673547069663
2024-11-30 16:42:38.645110,q,0.1461299219003597
2024-11-30 16:42:39.145110,k,0.0613527472397162
2024-11-30 16:42:39.645110,w,0.0861296137512228
2024-11-30 16:42:40.145110,x,0.1958813098471013
2024-11-30 16:42:40.645110,r,0.1754732614493439
2024-11-30 16:42:41.145110,v,0.1170910975089657
2024-11-30 16:42:41.645110,b,0.0758506788379212
2024-11-30 16:42:42.145110,m,0.1476607713356576
2024-11-30 16:42:42.645110,j,0.1816555620015491
2024-11-30 16:42:43.145110,m,0.1140003037161127
2024-11-30 16:42:43.645110,y,0.1493852408802032
2024-11-30 16:42:44.145110,e,0.1473236504742731
2024-11-30 16:42:44.645110,y,0.113262692769411
2024-11-30 16:42:45.145110,f,0.1071508197903681
2024-11-30 16:42:45.645110,b,0.1367310249454579
2024-11-30 16:42:46.145110,x,0.190039385600298
2024-11-30 16:42:46.645110,o,0.1500898298464436
2024-11-30 16:42:47.145110,c,0.111412942903742
2024-11-30 16:42:47.645110,z,0.1090342667396986
2024-11-30 16:42:48.145110,a,0.1194259292193087
2024-11-30 16:42:48.645110,m,0.0890793154533995
2024-11-30 16:42:49.145110,v,0.0570567931073528
2024-11-30 16:42:49.645110,m,0.0716527868256305
2024-11-30 16:42:50.145110,h,0.0588598537117129
2024-11-30 16:42:50.645110,l,0.1238536291940138
2024-11-30 16:42:51.145110,u,0.1790865174402303
2024-11-30 16:42:51.645110,r,0.1199513896080058
2024-11-30 16:42:52.145110,x,0.1942526786706738
2024-11-30 16:42:52.645110,u,0.119558310993223
2024-11-30 16:42:53.145110,l,0.1285191244044336
2024-11-30 16:42:53.645110,y,0.1952738705767202
2024-11-30 16:42:54.145110,f,0.1768095267440176
2024-11-30 16:42:54.645110,h,0.0950842782480619
2024-11-30 16:42:55.145110,t,0.1167733263304323
2024-11-30 16:42:55.645110,p,0.1892203707563698
2024-11-30 16:42:56.145110,m,0.1217954946155735
2024-11-30 16:42:56.645110,o,0.1353514546371975
2024-11-30 16:42:57.145110,x,0.0572864033238706
2024-11-30 16:42:57.645110,z,0.0543678483200416
2024-11-30 16:42:58.145110,k,0.1237922894775282
2024-11-30 16:42:58.645110,a,0.184788381535395
2024-11-30 16:42:59.145110,z,0.1377619428775635
2024-11-30 16:42:59.645110,v,0.1041240295217946
2024-11-30 16:43:00.145110,t,0.1222445269747208
2024-11-30 16:43:00.645110,n,0.1694033572979076
2024-11-30 16:43:01.145110,o,0.1079371249788939
2024-11-30 16:43:01.645110,d,0.0959073837105264
2024-11-30 16:43:02.145110,m,0.0796129662712318
2024-11-30 16:43:02.645110,u,0.1119223991175739
2024-11-30 16:43:03.145110,v,0.1734545193764122
2024-11-30 16:43:03.645110,d,0.193955141596243
2024-11-30 16:43:04.145110,o,0.1314487512679356
2024-11-30 16:43:04.645110,d,0.1505729206048351
2024-11-30 16:43:05.145110,h,0.1763475142981294
2024-11-30 16:43:05.645110,i,0.1425532919895124
2024-11-30 16:43:06.145110,o,0.0998343591377483
2024-11-30 16:43:06.645110,g,0.1706096831629888
2024-11-30 16:43:07.145110,f,0.116640004649566
2024-11-30 16:43:07.645110,i,0.1989696692789582
2024-11-30 16:43:08.145110,w,0.1689918604561653
2024-11-30 16:43:08.645110,d,0.0733443378245416
2024-11-30 16:43:09.145110,q,0.142775943334815
2024-11-30 16:43:09.645110,o,0.1613672954688099
2024-11-30 16:43:10.145110,x,0.1611776170235109
2024-11-30 16:43:10.645110,w,0.1012979105816283
2024-11-30 16:43:11.145110,e,0.1810179840932369
2024-11-30 16:43:11.645110,c,0.1471952931211818
2024-11-30 16:43:12.145110,g,0.0534300166587902
2024-11-30 16:43:12.645110,m,0.1349330258739783
2024-11-30 16:43:13.145110,o,0.1268055078714402
2024-11-30 16:43:13.645110,y,0.1273633257891889
2024-11-30 16:43:14.145110,i,0.0968046277803105
2024-11-30 16:43:14.645110,o,0.0544747199189188
2024-11-30 16:43:15.145110,o,0.1605401763566841
2024-11-30 16:43:15.645110,s,0.1950733989643171
2024-11-30 16:43:16.145110,u,0.0501294188673497
2024-11-30 16:43:16.645110,c,0.1475306885700107
2024-11-30 16:43:17.145110,j,0.1956111332290577
2024-11-30 16:43:17.645110,n,0.1853430749154573
2024-11-30 16:43:18.145110,q,0.0592740745929446
2024-11-30 16:43:18.645110,o,0.0939036562630153
2024-11-30 16:43:19.145110,s,0.0794852357019307
2024-11-30 16:43:19.645110,f,0.1484032663273288
2024-11-30 16:43:20.145110,m,0.1370881734499643
2024-11-30 16:43:20.645110,l,0.0666101183602715
2024-11-30 16:43:21.145110,m,0.18748875089894
2024-11-30 16:43:21.645110,z,0.0989617557925239
2024-11-30 16:43:22.145110,p,0.1753570728594493
2024-11-30 16:43:22.645110,q,0.1573682355779015
2024-11-30 16:43:23.145110,y,0.1433984222574549
2024-11-30 16:43:23.645110,u,0.0772541397487505
2024-11-30 16:43:24.145110,t,0.1800901909137919
2024-11-30 16:43:24.645110,j,0.1034888102321905
2024-11-30 16:43:25.145110,p,0.1593066526320451
2024-11-30 16:43:25.645110,s,0.169371999710724
2024-11-30 16:43:26.145110,y,0.0527210138563871
2024-11-30 16:43:26.645110,j,0.1613981403759523
2024-11-30 16:43:27.145110,b,0.05836335382268
2024-11-30 16:43:27.645110,x,0.080276648772959
2024-11-30 16:43:28.145110,s,0.1716214630488549
2024-11-30 16:43:28.645110,s,0.1100150369671873
2024-11-30 16:43:29.145110,a,0.1285806805895662
2024-11-30 16:43:29.645110,s,0.1067035907658435
2024-11-30 16:43:30.145110,n,0.1380995590942586
2024-11-30 16:43:30.645110,r,0.1123432468111245
2024-11-30 16:43:31.145110,l,0.1024870398118762
2024-11-30 16:43:31.645110,b,0.0736873562372648
2024-11-30 16:43:32.145110,n,0.0625028245729869
2024-11-30 16:43:32.645110,p,0.0721848371309211
2024-11-30 16:43:33.145110,g,0.1085113552298376
2024-11-30 16:43:33.645110,o,0.0725209397893953
2024-11-30 16:43:34.145110,d,0.1051495567669561
2024-11-30 16:43:34.645110,l,0.0918929138691018
2024-11-30 16:43:35.145110,n,0.1481438061303439
2024-11-30 16:43:35.645110,e,0.1108982158664431
2024-11-30 16:43:36.145110,s,0.1300250863125984
2024-11-30 16:43:36.645110,p,0.0995034265973128
2024-11-30 16:43:37.145110,c,0.1300132117187734
2024-11-30 16:43:37.645110,o,0.1498132181284442
2024-11-30 16:43:38.145110,t,0.0761454277992215
2024-11-30 16:43:38.645110,k,0.1940229797299812
2024-11-30 16:43:39.145110,n,0.1752316351611791
2024-11-30 16:43:39.645110,m,0.0857080894323705
2024-11-30 16:43:40.145110,a,0.0659911955409998
2024-11-30 16:43:40.645110,g,0.0522141801759301
2024-11-30 16:43:41.145110,p,0.1026902306159873
2024-11-30 16:43:41.645110,r,0.1738825588654141
2024-11-30 16:43:42.145110,o,0.0811530669776527
2024-11-30 16:43:42.645110,n,0.1048230257349206
2024-11-30 16:43:43.145110,j,0.1954210455715003
2024-11-30 16:43:43.645110,n,0.1296908493362536
2024-11-30 16:43:44.145110,f,0.1439640378881832
2024-11-30 16:43:44.645110,x,0.0928846379883017
2024-11-30 16:43:45.145110,h,0.1974417838426668
2024-11-30 16:43:45.645110,m,0.1468033730261363
2024-11-30 16:43:46.145110,a,0.1834942970142094
2024-11-30 16:43:46.645110,u,0.1752205069314663
2024-11-30 16:43:47.145110,v,0.0563438370990381
2024-11-30 16:43:47.645110,o,0.1778400068500115
2024-11-30 16:43:48.145110,p,0.1255275227635431
2024-11-30 16:43:48.645110,z,0.1088689111976594
2024-11-30 16:43:49.145110,q,0.074723475188509
2024-11-30 16:43:49.645110,s,0.0577912593833461
2024-11-30 16:43:50.145110,e,0.1323623418817421
2024-11-30 16:43:50.645110,m,0.0641273552068267
2024-11-30 16:43:51.145110,y,0.1916773206023629
2024-11-30 16:43:51.645110,d,0.1304555266254688
2024-11-30 16:43:52.145110,i,0.0955266253693088
2024-11-30 16:43:52.645110,u,0.1947594213192843
2024-11-30 16:43:53.145110,s,0.0663508328483376
2024-11-30 16:43:53.645110,h,0.1454214917000088
2024-11-30 16:43:54.145110,e,0.1556121016578108
2024-11-30 16:43:54.645110,n,0.0823865678430378
2024-11-30 16:43:55.145110,o,0.1359558271352047
2024-11-30 16:43:55.645110,g,0.1121533370462879
2024-11-30 16:43:56.145110,m,0.1417865462902212
2024-11-30 16:43:56.645110,n,0.105142507917765
2024-11-30 16:43:57.145110,y,0.117032110020912
2024-11-30 16:43:57.645110,u,0.0748067446235959
2024-11-30 16:43:58.145110,h,0.1329758351183504
2024-11-30 16:43:58.645110,a,0.1764790901716131
2024-11-30 16:43:59.145110,k,0.1835983872152585
2024-11-30 16:43:59.645110,h,0.0981356302330982
2024-11-30 16:44:00.145110,o,0.0636677741886634
2024-11-30 16:44:00.645110,r,0.1991208217303283
2024-11-30 16:44:01.145110,v,0.1457978054419718
2024-11-30 16:44:01.645110,v,0.1317912936758158
2024-11-30 16:44:02.145110,p,0.1598000846357451
2024-11-30 16:44:02.645110,c,0.1447989526232385
2024-11-30 16:44:03.145110,u,0.0994474513745624
2024-11-30 16:44:03.645110,z,0.0740141696113384
2024-11-30 16:44:04.145110,f,0.1685540933903071
2024-11-30 16:44:04.645110,v,0.1725288960618472
2024-11-30 16:44:05.145110,u,0.0827034903205218
2024-11-30 16:44:05.645110,g,0.1749970563484475
2024-11-30 16:44:06.145110,v,0.1085043404657385
2024-11-30 16:44:06.645110,k,0.15747982426936
2024-11-30 16:44:07.145110,w,0.1481037000064444
2024-11-30 16:44:07.645110,p,0.0672549033158499
2024-11-30 16:44:08.145110,d,0.1031386715937495
2024-11-30 16:44:08.645110,v,0.084000099648734
2024-11-30 16:44:09.145110,i,0.0574638493843616
2024-11-30 16:44:09.645110,j,0.0728141172778554
2024-11-30 16:44:10.145110,d,0.1058869159023483
2024-11-30 16:44:10.645110,k,0.135706869819904
2024-11-30 16:44:11.145110,i,0.1568967576584903
2024-11-30 16:44:11.645110,p,0.1263717943053755
2024-11-30 16:44:12.145110,z,0.1858242359307203
2024-11-30 16:44:12.645110,y,0.0929355439230946
2024-11-30 16:44:13.145110,s,0.112782650256403
2024-11-30 16:44:13.645110,s,0.068032982677147
2024-11-30 16:44:14.145110,y,0.0889704070331703
2024-11-30 16:44:14.645110,l,0.15976564731303
2024-11-30 16:44:15.145110,y,0.0713362531565438
2024-11-30 16:44:15.645110,h,0.1568285339949188
2024-11-30 16:44:16.145110,b,0.0787385096329014
2024-11-30 16:44:16.645110,l,0.051437683029034
2024-11-30 16:44:17.145110,r,0.0615091568791266
2024-11-30 16:44:17.645110,s,0.102349543673234
2024-11-30 16:44:18.145110,w,0.056469426401308
2024-11-30 16:44:18.645110,j,0.1475721325417195
2024-11-30 16:44:19.145110,y,0.0613780540677892
2024-11-30 16:44:19.645110,q,0.0824443276559222
2024-11-30 16:44:20.145110,l,0.0618427084766005
2024-11-30 16:44:20.645110,c,0.1952570498148443
2024-11-30 16:44:21.145110,p,0.1677263131178706
2024-11-30 16:44:21.645110,c,0.1993952885260347
2024-11-30 16:44:22.145110,x,0.0589802007643278
2024-11-30 16:44:22.645110,f,0.1091481813253696
2024-11-30 16:44:23.145110,w,0.0968185392453813
2024-11-30 16:44:23.645110,a,0.094105258393118
2024-11-30 16:44:24.145110,g,0.1444118620183775
2024-11-30 16:44:24.645110,j,0.1997649331418829
2024-11-30 16:44:25.145110,i,0.0943217110885465
2024-11-30 16:44:25.645110,u,0.1263411322185346
2024-11-30 16:44:26.145110,a,0.0920758312165867
2024-11-30 16:44:26.645110,f,0.1281900798534104
2024-11-30 16:44:27.145110,s,0.1893423733985048
2024-11-30 16:44:27.645110,w,0.1949296966516514
2024-11-30 16:44:28.145110,q,0.1571885034644473
2024-11-30 16:44:28.645110,w,0.1076636918867865
2024-11-30 16:44:29.145110,b,0.1869578021589144
2024-11-30 16:44:29.645110,v,0.1881631777763303
2024-11-30 16:44:30.145110,u,0.0992428791293328
2024-11-30 16:44:30.645110,p,0.1829047480028609
2024-11-30 16:44:31.145110,j,0.192674992691438
2024-11-30 16:44:31.645110,o,0.1342439097488367
2024-11-30 16:44:32.145110,d,0.1572165298048038
2024-11-30 16:44:32.645110,d,0.0836883477261149
2024-11-30 16:44:33.145110,n,0.0749097385084675
2024-11-30 16:44:33.645110,o,0.1436380811563612
2024-11-30 16:44:34.145110,g,0.1073269857330638
2024-11-30 16:44:34.645110,s,0.1283843043171811
2024-11-30 16:44:35.145110,m,0.1528159736228479
2024-11-30 16:44:35.645110,e,0.1267572246413943
2024-11-30 16:44:36.145110,n,0.1979984299117637
2024-11-30 16:44:36.645110,y,0.1159715454942253
2024-11-30 16:44:37.145110,c,0.1837179773591409
2024-11-30 16:44:37.645110,j,0.1267203330366483
2024-11-30 16:44:38.145110,g,0.0517182943847163
2024-11-30 16:44:38.645110,o,0.1498745298594668
2024-11-30 16:44:39.145110,r,0.1715110225891268
2024-11-30 16:44:39.645110,i,0.1158720477804318
2024-11-30 16:44:40.145110,g,0.1863350922595935
2024-11-30 16:44:40.645110,p,0.067836521356718
2024-11-30 16:44:41.145110,d,0.0873715552211976
2024-11-30 16:44:41.645110,n,0.1827448082284897
2024-11-30 16:44:42.145110,d,0.0502917471606169
2024-11-30 16:44:42.645110,a,0.087071289147261
2024-11-30 16:44:43.145110,y,0.0682795393623612
2024-11-30 16:44:43.645110,i,0.1961712171355379
2024-11-30 16:44:44.145110,w,0.0715479432640233
2024-11-30 16:44:44.645110,j,0.1604289871963897
2024-11-30 16:44:45.145110,w,0.0800948173336245
2024-11-30 16:44:45.645110,l,0.109484642181394
2024-11-30 16:44:46.145110,u,0.1869713743027079
2024-11-30 16:44:46.645110,z,0.1057950321307043
2024-11-30 16:44:47.145110,h,0.1580108403337471
2024-11-30 16:44:47.645110,r,0.1622229864193443
2024-11-30 16:44:48.145110,b,0.1598248086528318
2024-11-30 16:44:48.645110,h,0.0929627536675791
2024-11-30 16:44:49.145110,c,0.1395281150187453
2024-11-30 16:44:49.645110,u,0.0596251059717639
2024-11-30 16:44:50.145110,f,0.1662627148806068
2024-11-30 16:44:50.645110,q,0.1560304799329872
2024-11-30 16:44:51.145110,p,0.1822560858930815
2024-11-30 16:44:51.645110,x,0.1477115203318249
2024-11-30 16:44:52.145110,f,0.1452592276435645
2024-11-30 16:44:52.645110,a,0.136674026321684
2024-11-30 16:44:53.145110,q,0.1598940595636889
2024-11-30 16:44:53.645110,v,0.0646562531770692
2024-11-30 16:44:54.145110,i,0.0542318787259604
2024-11-30 16:44:54.645110,q,0.1593736762758349
2024-11-30 16:44:55.145110,d,0.0723776415862686
2024-11-30 16:44:55.645110,r,0.0627451943990623
2024-11-30 16:44:56.145110,h,0.166248666516148
2024-11-30 16:44:56.645110,j,0.1028232286040611
2024-11-30 16:44:57.145110,v,0.1379812599284004
2024-11-30 16:44:57.645110,c,0.0616460087514065
2024-11-30 16:44:58.145110,y,0.1362251712984907
2024-11-30 16:44:58.645110,p,0.0546940968681948
2024-11-30 16:44:59.145110,i,0.1358860657451885
2024-11-30 16:44:59.645110,a,0.1017431220825975
2024-11-30 16:45:00.145110,j,0.1634622968548205
2024-11-30 16:45:00.645110,s,0.1624973645270603
2024-11-30 16:45:01.145110,b,0.0929527664457452
2024-11-30 16:45:01.645110,p,0.1951867714523599
2024-11-30 16:45:02.145110,f,0.1444509868661469
2024-11-30 16:45:02.645110,g,0.0944670104449213
2024-11-30 16:45:03.145110,v,0.0814810736994803
2024-11-30 16:45:03.645110,g,0.0584880265247865
2024-11-30 16:45:04.145110,p,0.0896656179913748
2024-11-30 16:45:04.645110,e,0.0652579332326787
2024-11-30 16:45:05.145110,b,0.1831174698903911
2024-11-30 16:45:05.645110,q,0.1278010888273822
2024-11-30 16:45:06.145110,k,0.1561753338685533
2024-11-30 16:45:06.645110,r,0.1351770110177016
2024-11-30 16:45:07.145110,j,0.07550232117943
2024-11-30 16:45:07.645110,t,0.1419371904350615
2024-11-30 16:45:08.145110,w,0.1855128848081061
2024-11-30 16:45:08.645110,n,0.1123058352740682
2024-11-30 16:45:09.145110,f,0.1144508720291145
2024-11-30 16:45:09.645110,c,0.1922714736676722
2024-11-30 16:45:10.145110,t,0.1910456809042373
2024-11-30 16:45:10.645110,k,0.0773218069237686
2024-11-30 16:45:11.145110,w,0.1155571521043136
2024-11-30 16:45:11.645110,x,0.0649602154314031
2024-11-30 16:45:12.145110,v,0.051658907587678
2024-11-30 16:45:12.645110,o,0.1901203449849672
2024-11-30 16:45:13.145110,k,0.1704178755369807
2024-11-30 16:45:13.645110,x,0.1588979494132728
2024-11-30 16:45:14.145110,s,0.1650164552578673
2024-11-30 16:45:14.645110,s,0.0611213973454628
2024-11-30 16:45:15.145110,a,0.0928182204882147
2024-11-30 16:45:15.645110,d,0.1667864955105332
2024-11-30 16:45:16.145110,m,0.1845984646619279
2024-11-30 16:45:16.645110,r,0.1308558476002356
